kommunenummer,kommunenavn,adressetype,adressetilleggsnavn,adressetilleggsnavnKilde,adressekode,adressenavn,nummer,bokstav,gardsnummer,bruksnummer,festenummer,seksjonsnummer,undernummer,bruksenhetId,bruksenhetsnummerTekst,offisiellAdresseTekst,offisiellAdresseTekstUtenAdressetilleggsnavn,EPSG-kode,Nord,Øst,postnummer,poststed,grunnkretsnummer,grunnkretsnavn,soknenummer,soknenavn,organisasjonsnummer,tettstednummer,tettstednavn,valgkretsnummer,valgkretsnavn,oppdateringsdato,datauttaksdato,adresseId,uuidAdresse,uuidBruksenhet,atkomstId,uuidAtkomst,atkomstNord,atkomstØst,sommeratkomstId,uuidSommeratkomst,sommeratkomstNord,sommeratkomstØst,vinteratkomstId,uuidVinteratkomst,vinteratkomstNord,vinteratkomstØst,longitude,latitude
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,161,A,18,691,,,,61076333.0,,Solstrandvegen 161A,Solstrandvegen 161A,25833,7729387.0,653468.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748320,56e4110e-ea36-51e6-92c1-261b6611a879,5790ef3a-6c97-5edd-b627-d796cb59f87a,,,,,,,,,,,,,18.95261687306858,69.62829161138124
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,163,,18,47,,,,6377221851.0,K0101,Solstrandvegen 163-K0101,Solstrandvegen 163-K0101,25833,7729353.0,653453.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748321,f492f759-9d1b-59f2-ad70-f5ce7146fa14,1842cb48-364f-530c-bc96-09b5cbe5344d,,,,,,,,,,,,,18.95217514760616,69.62799613030651
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,163,,18,47,,,,61076332.0,H0101,Solstrandvegen 163-H0101,Solstrandvegen 163-H0101,25833,7729353.0,653453.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748321,f492f759-9d1b-59f2-ad70-f5ce7146fa14,27408741-54a3-5570-9daa-7d51a90fb348,,,,,,,,,,,,,18.95217514760616,69.62799613030651
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076328.0,H0106,Solstrandvegen 169-H0106,Solstrandvegen 169-H0106,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,b21fc51a-877f-564b-98a7-7ae4e156865b,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076329.0,H0105,Solstrandvegen 169-H0105,Solstrandvegen 169-H0105,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,82f83e3b-27ab-58f3-aff1-3092391e4f36,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076330.0,H0104,Solstrandvegen 169-H0104,Solstrandvegen 169-H0104,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,3373a290-6eac-5193-9d23-70ac02b66b93,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076331.0,H0103,Solstrandvegen 169-H0103,Solstrandvegen 169-H0103,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,8bddbfbe-9477-59d4-acf1-38046b8c6db3,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076324.0,H0110,Solstrandvegen 169-H0110,Solstrandvegen 169-H0110,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,421a7066-c627-503f-ad48-450c17790389,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076325.0,H0109,Solstrandvegen 169-H0109,Solstrandvegen 169-H0109,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,76092c93-60fc-57c9-8e75-b87fad4e7089,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076326.0,H0108,Solstrandvegen 169-H0108,Solstrandvegen 169-H0108,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,8f696a98-341b-5249-a8a0-88c7a1a08af8,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076327.0,H0107,Solstrandvegen 169-H0107,Solstrandvegen 169-H0107,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,0148baa7-066f-59bd-aa17-de2a4bfe9dfa,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076320.0,H0101,Solstrandvegen 169-H0101,Solstrandvegen 169-H0101,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,42ef2fb6-d838-52f0-a34f-89c528f32982,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076321.0,H0102,Solstrandvegen 169-H0102,Solstrandvegen 169-H0102,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,640d9441-7ed1-53ed-a0b7-f8bbed2c04be,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076322.0,H0112,Solstrandvegen 169-H0112,Solstrandvegen 169-H0112,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,8d11a39d-584a-5283-972c-e7b5414ba72f,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,169,,18,63,,,,61076323.0,H0111,Solstrandvegen 169-H0111,Solstrandvegen 169-H0111,25833,7729302.0,653440.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60748322,8524691a-50ed-5b86-84fc-08c8291d37b6,672f65b7-1bfa-54a2-bcac-6571c268578c,,,,,,,,,,,,,18.951756521092843,69.62754740279105
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,165,,18,693,,,,576557886.0,H0101,Solstrandvegen 165-H0101,Solstrandvegen 165-H0101,25833,7729333.4,653444.4,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,576546071,778a5727-7d8a-57b0-89f9-68f9c92e31fd,1049197f-1f7d-554f-bbf3-47e5264203e0,,,,,,,,,,,,,18.951921719856887,69.62782576636602
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,165,,18,693,,,,576557887.0,U0101,Solstrandvegen 165-U0101,Solstrandvegen 165-U0101,25833,7729333.4,653444.4,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,576546071,778a5727-7d8a-57b0-89f9-68f9c92e31fd,2e7b5231-4e60-554b-b11a-5346f6ae472a,,,,,,,,,,,,,18.951921719856887,69.62782576636602
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,5,,18,130,,,,61076337.0,,Gammelgårdvegen 5,Gammelgårdvegen 5,25833,7729173.0,653457.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744350,425e8954-b7d3-54db-be94-2228179322c0,b4c79642-8cb8-538f-b9a9-320f57cc8094,,,,,,,,,,,,,18.951978519311815,69.62638348487823
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,14,,18,143,,,,61077285.0,H0101,Gammelgårdvegen 14-H0101,Gammelgårdvegen 14-H0101,25833,7729062.0,653464.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744359,8b08848a-5eb2-5145-8434-c77f80619beb,2948be88-27d4-5c8d-9e77-56c9e7df8d47,,,,,,,,,,,,,18.95197367550117,69.6253863934354
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,14,,18,143,,,,61077286.0,U0101,Gammelgårdvegen 14-U0101,Gammelgårdvegen 14-U0101,25833,7729062.0,653464.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744359,8b08848a-5eb2-5145-8434-c77f80619beb,45080cf1-1619-5f11-85d9-42f81063f4c0,,,,,,,,,,,,,18.95197367550117,69.6253863934354
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,16,,18,144,,,,61076395.0,,Gammelgårdvegen 16,Gammelgårdvegen 16,25833,7729034.0,653457.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744361,5bb524a4-bded-5d37-b82c-7a366e37ca2e,1aabbf69-08e8-54ea-a904-c4dbfef8c3a2,,,,,,,,,,,,,18.951747394398613,69.62513995343005
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,7,,18,131,,,,61076336.0,H0101,Gammelgårdvegen 7-H0101,Gammelgårdvegen 7-H0101,25833,7729148.0,653449.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744352,9ab15ecc-937b-50ad-8686-18863f2cff5c,e1a48590-40cc-50bc-91d0-c7ed9b8f0c51,,,,,,,,,,,,,18.951731539466113,69.62616446309539
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,7,,18,131,,,,61076335.0,U0101,Gammelgårdvegen 7-U0101,Gammelgårdvegen 7-U0101,25833,7729148.0,653449.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744352,9ab15ecc-937b-50ad-8686-18863f2cff5c,5c35377d-1c5a-5cd6-907e-d866569c2584,,,,,,,,,,,,,18.951731539466113,69.62616446309539
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,9,,18,132,,,,61076393.0,H0101,Gammelgårdvegen 9-H0101,Gammelgårdvegen 9-H0101,25833,7729118.0,653436.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744354,e480140d-4cf7-530d-acaa-702f459a0ab1,aab30eca-aa32-54b7-a90d-b80561a0894b,,,,,,,,,,,,,18.9513478728349,69.62590360608512
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,9,,18,132,,,,61076394.0,U0101,Gammelgårdvegen 9-U0101,Gammelgårdvegen 9-U0101,25833,7729118.0,653436.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744354,e480140d-4cf7-530d-acaa-702f459a0ab1,a94f2390-e729-5363-98e5-1a15fa11d4bf,,,,,,,,,,,,,18.9513478728349,69.62590360608512
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,1,,18,549,,,,60922939.0,,Kaldslettvegen 1,Kaldslettvegen 1,25833,7729244.0,653421.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769157,3699b932-5ba5-5d37-9e94-c2466ff8d4f6,9c7f8f07-e3f8-5a27-9448-efdd8f420f40,,,,,,,,,,,,,18.951172211003726,69.62703952597805
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,15,,18,549,,,,60922934.0,,Kaldslettvegen 15,Kaldslettvegen 15,25833,7729242.0,653423.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769168,4a972bb4-49c9-5b74-b4a7-1c208cde94c6,45d185ac-bf93-535a-8cf0-010743dec833,,,,,,,,,,,,,18.95122024005467,69.6270204748794
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,41,,18,549,,,,60922938.0,,Kaldslettvegen 41,Kaldslettvegen 41,25833,7729234.0,653423.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769174,1fdbf702-26bc-5018-8e3f-333e7381cde7,2d5850c9-bf69-51c8-885b-8d891e0cc92b,,,,,,,,,,,,,18.951206939214472,69.62694890467813
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,29,,18,549,,,,60922927.0,,Kaldslettvegen 29,Kaldslettvegen 29,25833,7729240.0,653425.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769175,db6b23ef-c2fc-5147-adbb-a7ea1c89b1c6,b0a03bcd-57a6-562a-98b6-61b44f6633b6,,,,,,,,,,,,,18.95126826901973,69.6270014237678
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,17,,18,549,,,,60922933.0,,Kaldslettvegen 17,Kaldslettvegen 17,25833,7729248.0,653425.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769169,ff49a392-8ad4-5fdf-a1d8-ed11d71e1380,a81d6314-1e86-5253-8d74-2c38a673b114,,,,,,,,,,,,,18.951281570103387,69.62707299396334
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,3,,18,549,,,,60922940.0,,Kaldslettvegen 3,Kaldslettvegen 3,25833,7729250.0,653423.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769158,3bb3b21d-f5b2-515c-874c-8b1ce19b90df,2865afc9-e08c-5cb9-9c6e-5bb4313f2c5b,,,,,,,,,,,,,18.951233540990444,69.6270920450789
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,19,,18,549,,,,60922932.0,,Kaldslettvegen 19,Kaldslettvegen 19,25833,7729254.0,653427.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769170,63997f67-9532-5a76-9a1b-bc568ab8eea8,cb0eccc4-7932-5afe-bd7c-249726cfecb5,,,,,,,,,,,,,18.95134290045755,69.62712551302465
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,5,,18,549,,,,60922941.0,,Kaldslettvegen 5,Kaldslettvegen 5,25833,7729256.0,653425.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769159,e74827bd-dc64-5828-ae32-ad1755eb068e,e944c557-62c4-552a-9d59-781cbac75ac9,,,,,,,,,,,,,18.95129487128262,69.62714456415713
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,31,,18,549,,,,60922926.0,,Kaldslettvegen 31,Kaldslettvegen 31,25833,7729246.0,653427.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769176,017bf221-433b-5c94-845f-63a8e408cc79,9d8a2e16-81fd-5b13-963f-b55156fa7693,,,,,,,,,,,,,18.951329599130435,69.62705394283483
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,33,,18,549,,,,60922925.0,,Kaldslettvegen 33,Kaldslettvegen 33,25833,7729252.0,653429.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769177,b4865a78-26cc-57e9-a862-b56e61bc136e,69721d6c-dd26-5b80-95b8-2c1bdc0f3652,,,,,,,,,,,,,18.9513909295466,69.62710646187926
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,4,,18,501,,,,585629201.0,U0101,Kaldslettvegen 4-U0101,Kaldslettvegen 4-U0101,25833,7729275.0,653404.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60766917,bd2c60ac-5de8-5533-9217-f02cd09528c8,2c6f916f-90be-5187-bae3-eb970e0ad49f,,,,,,,,,,,,,18.950787234844697,69.6273267077092
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,4,,18,501,,,,60912978.0,H0101,Kaldslettvegen 4-H0101,Kaldslettvegen 4-H0101,25833,7729275.0,653404.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60766917,bd2c60ac-5de8-5533-9217-f02cd09528c8,38b0eb71-b205-53ce-8d31-3711602c813d,,,,,,,,,,,,,18.950787234844697,69.6273267077092
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,2,,18,502,,,,60912976.0,U0101,Kaldslettvegen 2-U0101,Kaldslettvegen 2-U0101,25833,7729285.0,653411.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60766918,4df765b2-1820-5577-8da7-9b6803a116c7,466763c6-426a-54bd-8ca4-db33022dfc68,,,,,,,,,,,,,18.95098360268089,69.62741211588369
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,2,,18,502,,,,60912975.0,H0101,Kaldslettvegen 2-H0101,Kaldslettvegen 2-H0101,25833,7729285.0,653411.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60766918,4df765b2-1820-5577-8da7-9b6803a116c7,8668c5e5-4c4b-5107-95da-e7170909e7ad,,,,,,,,,,,,,18.95098360268089,69.62741211588369
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,13,,18,549,,,,60922935.0,,Kaldslettvegen 13,Kaldslettvegen 13,25833,7729238.0,653419.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769163,dc876653-85ae-5f0e-a341-f91c4953e9ec,df368591-8dd3-554e-908c-cb220b3d5afe,,,,,,,,,,,,,18.951110881322453,69.62698700685455
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,27,,18,549,,,,60922928.0,,Kaldslettvegen 27,Kaldslettvegen 27,25833,7729236.0,653421.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769167,3f537e4d-e1ad-524f-9486-1ab4ee135fd8,5fdefd27-b18a-599a-82c8-5db03d11cff0,,,,,,,,,,,,,18.95115891031141,69.6269679557728
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,39,,18,549,,,,60922922.0,,Kaldslettvegen 39,Kaldslettvegen 39,25833,7729228.0,653421.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769173,3a630149-04dc-5753-b4ae-db51422abfda,c4399bf5-599d-56df-a035-81e5c42c0edd,,,,,,,,,,,,,18.951145609714665,69.62689638556583
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,37,,18,549,,,,60922942.0,,Kaldslettvegen 37,Kaldslettvegen 37,25833,7729222.0,653419.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769172,4fc29aaf-7325-52c5-aace-8674b2624787,803dcb16-7d61-56b7-96d0-f49b8b871456,,,,,,,,,,,,,18.951084280520305,69.62684386643089
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,25,,18,549,,,,60922929.0,,Kaldslettvegen 25,Kaldslettvegen 25,25833,7729230.0,653419.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769166,6c1d935f-c327-5b02-a266-b020ff28f728,8dcc128e-ab85-5d2e-9e53-5938a3365a94,,,,,,,,,,,,,18.95109758087359,69.62691543664359
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,11,,18,549,,,,60922936.0,,Kaldslettvegen 11,Kaldslettvegen 11,25833,7729232.0,653417.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769162,050a8c56-5bbc-57ac-8b8c-aeb934f15ad1,d04a1264-c451-5384-b578-50f8f20768c2,,,,,,,,,,,,,18.95104955194663,69.62693448770841
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,23,,18,549,,,,60922930.0,,Kaldslettvegen 23,Kaldslettvegen 23,25833,7729224.0,653417.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769165,84ae7e1c-3a38-5726-b939-d6def197124d,ac7a67d6-1223-51e3-801a-5065d8ebb3cc,,,,,,,,,,,,,18.951036251741225,69.62686291749175
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,35,,18,549,,,,60922924.0,,Kaldslettvegen 35,Kaldslettvegen 35,25833,7729216.0,653417.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769171,821c84a3-73f9-55f4-80e4-73feab9d32f2,366e17e9-b956-5ad4-a3ac-fbed983df12a,,,,,,,,,,,,,18.951022951631384,69.6267913472733
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,9,,18,549,,,,60922937.0,,Kaldslettvegen 9,Kaldslettvegen 9,25833,7729226.0,653415.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769161,53343e66-35ed-5410-8b3d-88641ca38edb,2f5ace0f-5443-55ca-966f-fc144a803ed1,,,,,,,,,,,,,18.95098822287626,69.62688196853965
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,7,,18,549,,,,60922923.0,,Kaldslettvegen 7,Kaldslettvegen 7,25833,7729220.0,653413.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769160,ff11936c-7f9f-5e7b-8674-bbf5f1a19097,a7530995-c614-5b0f-8380-c88850242940,,,,,,,,,,,,,18.950926894111326,69.62682944934825
5501,TROMSØ,vegadresse,,,61461,Kaldslettvegen,21,,18,549,,,,60922931.0,,Kaldslettvegen 21,Kaldslettvegen 21,25833,7729218.0,653415.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60769164,607228da-ffb6-5b23-9a9b-5e83053e2735,745df698-aa50-5262-b7fb-66f0f85b3c4a,,,,,,,,,,,,,18.950974922914302,69.62681039831725
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,11,,18,59,,,,61076392.0,,Gammelgårdvegen 11,Gammelgårdvegen 11,25833,7729092.0,653428.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744356,746192e2-5777-5c8b-a3a2-a547f4af38f2,660a681b-2dc2-5cff-ad3a-3f64cb938983,,,,,,,,,,,,,18.951099242709375,69.6256756370895
5501,TROMSØ,vegadresse,,,61460,Gammelgårdvegen,13,,18,133,,,,61076390.0,H0101,Gammelgårdvegen 13-H0101,Gammelgårdvegen 13-H0101,25833,7729065.0,653418.0,9020,TROMSDALEN,55011507,Reinelva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:27,60744358,4c3d951f-659f-5a9e-9987-64f52ac4d73c,c73982ac-e511-5da2-b367-208249395b84,,,,,,,,,,,,,18.95079760520623,69.62543987986669
